,Unnamed: 0,year,state,state_po,state_fips,state_cen,state_ic,office,candidate,party_detailed,writein,candidatevotes,totalvotes,version,notes,party_simplified
4149,4149,2020,OHIO,OH,39,31,24,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,2679165,5922202,20210113,,DEMOCRAT
4150,4150,2020,OHIO,OH,39,31,24,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,False,67569,5922202,20210113,,LIBERTARIAN
4151,4151,2020,OHIO,OH,39,31,24,US PRESIDENT,"BODDIE, R. PRESIDENT",INDEPENDENT,True,3,5922202,20210113,,OTHER
4152,4152,2020,OHIO,OH,39,31,24,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,True,1450,5922202,20210113,,OTHER
4153,4153,2020,OHIO,OH,39,31,24,US PRESIDENT,"HAWKINS, HOWIE",GREEN,False,18812,5922202,20210113,,OTHER
4154,4154,2020,OHIO,OH,39,31,24,US PRESIDENT,"HOEFLING, TOM",,True,114,5922202,20210113,,OTHER
4155,4155,2020,OHIO,OH,39,31,24,US PRESIDENT,"HUNTER, DARIO",,True,27,5922202,20210113,,OTHER
4156,4156,2020,OHIO,OH,39,31,24,US PRESIDENT,"SIMMONS, JADE",BECOMING ONE NATION,True,212,5922202,20210113,,OTHER
4157,4157,2020,OHIO,OH,39,31,24,US PRESIDENT,"WELLS, KASEY",INDEPENDENT,True,16,5922202,20210113,,OTHER
4158,4158,2020,OKLAHOMA,OK,40,73,53,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1020280,1560699,20210113,,REPUBLICAN
4159,4159,2020,OKLAHOMA,OK,40,73,53,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,503890,1560699,20210113,,DEMOCRAT
4160,4160,2020,OKLAHOMA,OK,40,73,53,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,False,24731,1560699,20210113,,LIBERTARIAN
4161,4161,2020,OKLAHOMA,OK,40,73,53,US PRESIDENT,"SIMMONS, JADE",INDEPENDENT,False,3654,1560699,20210113,,OTHER
4162,4162,2020,OKLAHOMA,OK,40,73,53,US PRESIDENT,"WEST, KANYE",INDEPENDENT,False,5597,1560699,20210113,,OTHER
4163,4163,2020,OKLAHOMA,OK,40,73,53,US PRESIDENT,"PIERCE, BROCK",INDEPENDENT,False,2547,1560699,20210113,,OTHER
4164,4164,2020,OREGON,OR,41,92,72,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,958448,2374321,20210113,,REPUBLICAN
4165,4165,2020,OREGON,OR,41,92,72,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1340383,2374321,20210113,,DEMOCRAT
4166,4166,2020,OREGON,OR,41,92,72,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,False,41582,2374321,20210113,,LIBERTARIAN
4167,4167,2020,OREGON,OR,41,92,72,US PRESIDENT,"HAWKINS, HOWIE",PACIFIC GREEN,False,11831,2374321,20210113,,OTHER
4168,4168,2020,OREGON,OR,41,92,72,US PRESIDENT,"HUNTER, DARIO",PROGRESSIVE PARTY,False,4988,2374321,20210113,,OTHER
4169,4169,2020,OREGON,OR,41,92,72,US PRESIDENT,,,True,17089,2374321,20210113,,OTHER
4170,4170,2020,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,3377674,6915283,20210113,,REPUBLICAN
4171,4171,2020,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,3458229,6915283,20210113,,DEMOCRAT
4172,4172,2020,PENNSYLVANIA,PA,42,23,14,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,False,79380,6915283,20210113,,LIBERTARIAN
4173,4173,2020,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,307486,516990,20210113,,DEMOCRAT
4174,4174,2020,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,199922,516990,20210113,,REPUBLICAN
4175,4175,2020,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,False,5053,516990,20210113,,LIBERTARIAN
4176,4176,2020,RHODE ISLAND,RI,44,15,5,US PRESIDENT,,,True,2759,516990,20210113,,OTHER
4177,4177,2020,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,False,923,516990,20210113,,OTHER
4178,4178,2020,RHODE ISLAND,RI,44,15,5,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,False,847,516990,20210113,,OTHER
4179,4179,2020,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,False,767,2514096,20210113,,OTHER
4180,4180,2020,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"HAWKINS, HOWIE",GREEN,False,6907,2514096,20210113,,OTHER
4181,4181,2020,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1385103,2514096,20210113,,REPUBLICAN
4182,4182,2020,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,False,1862,2514096,20210113,,OTHER
4183,4183,2020,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,False,27916,2514096,20210113,,LIBERTARIAN
4184,4184,2020,SOUTH CAROLINA,SC,45,57,48,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1091541,2514096,20210113,,DEMOCRAT
4185,4185,2020,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,261043,422609,20210113,,REPUBLICAN
4186,4186,2020,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,150471,422609,20210113,,DEMOCRAT
4187,4187,2020,SOUTH DAKOTA,SD,46,45,37,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,False,11095,422609,20210113,,LIBERTARIAN
4188,4188,2020,TENNESSEE,TN,47,62,54,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1852475,3053851,20210113,,REPUBLICAN
4189,4189,2020,TENNESSEE,TN,47,62,54,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1143711,3053851,20210113,,DEMOCRAT
4190,4190,2020,TENNESSEE,TN,47,62,54,US PRESIDENT,"BLANKENSHIP, DON",INDEPENDENT,False,5365,3053851,20210113,,OTHER
4191,4191,2020,TENNESSEE,TN,47,62,54,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",INDEPENDENT,False,1860,3053851,20210113,,OTHER
4192,4192,2020,TENNESSEE,TN,47,62,54,US PRESIDENT,"HAWKINS, HOWIE",INDEPENDENT,False,4545,3053851,20210113,,OTHER
4193,4193,2020,TENNESSEE,TN,47,62,54,US PRESIDENT,"JORGENSEN, JO",INDEPENDENT,False,29877,3053851,20210113,,OTHER
4194,4194,2020,TENNESSEE,TN,47,62,54,US PRESIDENT,"KENNEDY, ALYSON",INDEPENDENT,False,2576,3053851,20210113,,OTHER
4195,4195,2020,TENNESSEE,TN,47,62,54,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",INDEPENDENT,False,2301,3053851,20210113,,OTHER
4196,4196,2020,TENNESSEE,TN,47,62,54,US PRESIDENT,"WEST, KANYE",INDEPENDENT,False,10279,3053851,20210113,,OTHER
4197,4197,2020,TENNESSEE,TN,47,62,54,US PRESIDENT,"BODDIE, R. PRESIDENT",INDEPENDENT,True,1,3053851,20210113,,OTHER
4198,4198,2020,TENNESSEE,TN,47,62,54,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,True,762,3053851,20210113,,OTHER
4199,4199,2020,TENNESSEE,TN,47,62,54,US PRESIDENT,"HOEFLING, TOM",,True,31,3053851,20210113,,OTHER
4200,4200,2020,TENNESSEE,TN,47,62,54,US PRESIDENT,"SIMMONS, JADE",BECOMING ONE NATION,True,68,3053851,20210113,,OTHER
4201,4201,2020,TEXAS,TX,48,74,49,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,5890347,11315056,20210113,,REPUBLICAN
4202,4202,2020,TEXAS,TX,48,74,49,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,5259126,11315056,20210113,,DEMOCRAT
4203,4203,2020,TEXAS,TX,48,74,49,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,False,126243,11315056,20210113,,LIBERTARIAN
4204,4204,2020,TEXAS,TX,48,74,49,US PRESIDENT,"HAWKINS, HOWIE",GREEN,False,33396,11315056,20210113,,OTHER
4205,4205,2020,TEXAS,TX,48,74,49,US PRESIDENT,"BODDIE, R. PRESIDENT",INDEPENDENT,True,2012,11315056,20210113,,OTHER
4206,4206,2020,TEXAS,TX,48,74,49,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,True,2785,11315056,20210113,,OTHER
4207,4207,2020,TEXAS,TX,48,74,49,US PRESIDENT,"CELLA, TODD",INDEPENDENT,True,205,11315056,20210113,,OTHER
4208,4208,2020,TEXAS,TX,48,74,49,US PRESIDENT,"CUELLAR, JESSE",,True,49,11315056,20210113,,OTHER
4209,4209,2020,TEXAS,TX,48,74,49,US PRESIDENT,"HOEFLING, TOM",,True,337,11315056,20210113,,OTHER
4210,4210,2020,TEXAS,TX,48,74,49,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,True,350,11315056,20210113,,OTHER
4211,4211,2020,TEXAS,TX,48,74,49,US PRESIDENT,"LOEB, ABRAM",,True,36,11315056,20210113,,OTHER
4212,4212,2020,TEXAS,TX,48,74,49,US PRESIDENT,"MORROW, ROBERT",,True,56,11315056,20210113,,OTHER
4213,4213,2020,TEXAS,TX,48,74,49,US PRESIDENT,"WELLS, KASEY",INDEPENDENT,True,114,11315056,20210113,,OTHER
4214,4214,2020,UTAH,UT,49,87,67,US PRESIDENT,"PIERCE, BROCK",INDEPENDENT,True,2623,1488289,20210113,,OTHER
4215,4215,2020,UTAH,UT,49,87,67,US PRESIDENT,"WEST, KANYE",THE BIRTHDAY PARTY,True,7213,1488289,20210113,,OTHER
4216,4216,2020,UTAH,UT,49,87,67,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,560282,1488289,20210113,,DEMOCRAT
4217,4217,2020,UTAH,UT,49,87,67,US PRESIDENT,"BLANKENSHIP, DON",CONSTITUTION PARTY,False,5551,1488289,20210113,,OTHER
4218,4218,2020,UTAH,UT,49,87,67,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,False,38447,1488289,20210113,,LIBERTARIAN
4219,4219,2020,UTAH,UT,49,87,67,US PRESIDENT,"MCHUGH, JOE",,True,2229,1488289,20210113,,OTHER
4220,4220,2020,UTAH,UT,49,87,67,US PRESIDENT,"HAWKINS, HOWIE",GREEN,False,5053,1488289,20210113,,OTHER
4221,4221,2020,UTAH,UT,49,87,67,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,True,1139,1488289,20210113,,OTHER
4222,4222,2020,UTAH,UT,49,87,67,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,865140,1488289,20210113,,REPUBLICAN
4223,4223,2020,UTAH,UT,49,87,67,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,True,368,1488289,20210113,,OTHER
4224,4224,2020,UTAH,UT,49,87,67,US PRESIDENT,"HOEFLING, TOM",,True,51,1488289,20210113,,OTHER
4225,4225,2020,UTAH,UT,49,87,67,US PRESIDENT,"SIMMONS, JADE",BECOMING ONE NATION,True,186,1488289,20210113,,OTHER
4226,4226,2020,UTAH,UT,49,87,67,US PRESIDENT,"FORBES, KATHERINE",,True,1,1488289,20210113,,OTHER
4227,4227,2020,UTAH,UT,49,87,67,US PRESIDENT,"BODDIE, R. PRESIDENT",INDEPENDENT,True,6,1488289,20210113,,OTHER
4228,4228,2020,VERMONT,VT,50,13,6,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,242820,370968,20210113,,DEMOCRAT
4229,4229,2020,VERMONT,VT,50,13,6,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,112704,370968,20210113,,REPUBLICAN
4230,4230,2020,VERMONT,VT,50,13,6,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,False,3608,370968,20210113,,LIBERTARIAN
4231,4231,2020,VERMONT,VT,50,13,6,US PRESIDENT,"HAWKINS, HOWIE",GREEN,False,1310,370968,20210113,,OTHER
4232,4232,2020,VERMONT,VT,50,13,6,US PRESIDENT,"WEST, KANYE",INDEPENDENT,False,1269,370968,20210113,,OTHER
4233,4233,2020,VERMONT,VT,50,13,6,US PRESIDENT,"PAIGE, BROOKE H.",GRUMPY OLD PATRIOTS,False,1175,370968,20210113,,OTHER
4234,4234,2020,VERMONT,VT,50,13,6,US PRESIDENT,"LAFONTAINE, CHRISTOPHER",INDEPENDENT,False,856,370968,20210113,,OTHER
4235,4235,2020,VERMONT,VT,50,13,6,US PRESIDENT,"DUNCAN, RICHARD",INDEPENDENT,False,213,370968,20210113,,OTHER
4236,4236,2020,VERMONT,VT,50,13,6,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY,False,209,370968,20210113,,OTHER
4237,4237,2020,VERMONT,VT,50,13,6,US PRESIDENT,"BLANKENSHIP, DON",CONSTITUTION,False,208,370968,20210113,,OTHER
4238,4238,2020,VERMONT,VT,50,13,6,US PRESIDENT,"KENNEDY, ALYSON",SOCIALIST WORKERS,False,195,370968,20210113,,OTHER
4239,4239,2020,VERMONT,VT,50,13,6,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",LIBERTY UNION,False,166,370968,20210113,,OTHER
4240,4240,2020,VERMONT,VT,50,13,6,US PRESIDENT,"SWING, GARY",BOILING FROG,False,141,370968,20210113,,OTHER
4241,4241,2020,VERMONT,VT,50,13,6,US PRESIDENT,"COLLINS, PHIL",PROHIBITION,False,137,370968,20210113,,OTHER
4242,4242,2020,VERMONT,VT,50,13,6,US PRESIDENT,"MCCORMIC, KEITH",BULL MOOSE,False,126,370968,20210113,,OTHER
4243,4243,2020,VERMONT,VT,50,13,6,US PRESIDENT,"PIERCE, BROCK",UNAFFILIATED,False,100,370968,20210113,,OTHER
4244,4244,2020,VERMONT,VT,50,13,6,US PRESIDENT,"SEGAL, JEROME M.",BREAD AND ROSES,False,65,370968,20210113,,OTHER
4245,4245,2020,VERMONT,VT,50,13,6,US PRESIDENT,"HUBER, BLAKE",APPROVAL VOTING,False,54,370968,20210113,,OTHER
4246,4246,2020,VERMONT,VT,50,13,6,US PRESIDENT,"KOPITKE, KYLE KENLEY",INDEPENDENT,False,53,370968,20210113,,OTHER
4247,4247,2020,VERMONT,VT,50,13,6,US PRESIDENT,"DE LA FUENTE, ROQUE """"ROCKY""""",ALLIANCE,False,48,370968,20210113,,OTHER
4248,4248,2020,VERMONT,VT,50,13,6,US PRESIDENT,,,True,1942,370968,20210113,,OTHER
4249,4249,2020,VERMONT,VT,50,13,6,US PRESIDENT,OVERVOTES,,False,278,370968,20210113,,OTHER
4250,4250,2020,VERMONT,VT,50,13,6,US PRESIDENT,BLANK VOTES,,False,3262,370968,20210113,,OTHER
4251,4251,2020,VERMONT,VT,50,13,6,US PRESIDENT,"SCALF, ZACHARY",INDEPENDENT,False,29,370968,20210113,,OTHER
4252,4252,2020,VIRGINIA,VA,51,54,40,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,2413568,4460524,20210113,,DEMOCRAT
4253,4253,2020,VIRGINIA,VA,51,54,40,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1962430,4460524,20210113,,REPUBLICAN
4254,4254,2020,VIRGINIA,VA,51,54,40,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,False,64761,4460524,20210113,,LIBERTARIAN
4255,4255,2020,VIRGINIA,VA,51,54,40,US PRESIDENT,,,True,19765,4460524,20210113,,OTHER
4256,4256,2020,WASHINGTON,WA,53,91,73,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,2369612,4087631,20210113,,DEMOCRAT
4257,4257,2020,WASHINGTON,WA,53,91,73,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1584651,4087631,20210113,,REPUBLICAN
4258,4258,2020,WASHINGTON,WA,53,91,73,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,False,80500,4087631,20210113,,LIBERTARIAN
4259,4259,2020,WASHINGTON,WA,53,91,73,US PRESIDENT,"HAWKINS, HOWIE",GREEN,False,18289,4087631,20210113,,OTHER
4260,4260,2020,WASHINGTON,WA,53,91,73,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,False,4840,4087631,20210113,,OTHER
4261,4261,2020,WASHINGTON,WA,53,91,73,US PRESIDENT,"KENNEDY, ALYSON",SOCIALIST WORKERS PARTY,False,2487,4087631,20210113,,OTHER
4262,4262,2020,WASHINGTON,WA,53,91,73,US PRESIDENT,,,True,27252,4087631,20210113,,OTHER
4263,4263,2020,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,235984,794652,20210113,,DEMOCRAT
4264,4264,2020,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,545382,794652,20210113,,REPUBLICAN
4265,4265,2020,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,False,10687,794652,20210113,,LIBERTARIAN
4266,4266,2020,WEST VIRGINIA,WV,54,55,56,US PRESIDENT,"HAWKINS, HOWIE",GREEN,False,2599,794652,20210113,,OTHER
4267,4267,2020,WISCONSIN,WI,55,35,25,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,1630866,3298041,20210113,,DEMOCRAT
4268,4268,2020,WISCONSIN,WI,55,35,25,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,1610184,3298041,20210113,,REPUBLICAN
4269,4269,2020,WISCONSIN,WI,55,35,25,US PRESIDENT,"BLANKENSHIP, DON",CONSTITUTION PARTY,False,5146,3298041,20210113,,OTHER
4270,4270,2020,WISCONSIN,WI,55,35,25,US PRESIDENT,"JORGENSEN, JO",INDEPENDENT,False,38491,3298041,20210113,,OTHER
4271,4271,2020,WISCONSIN,WI,55,35,25,US PRESIDENT,"CARROLL, BRIAN",AMERICAN SOLIDARITY PARTY,False,5259,3298041,20210113,,OTHER
4272,4272,2020,WISCONSIN,WI,55,35,25,US PRESIDENT,"WELLS, KASEY",INDEPENDENT,True,25,3298041,20210113,,OTHER
4273,4273,2020,WISCONSIN,WI,55,35,25,US PRESIDENT,"SIMMONS, JADE",BECOMING ONE NATION,True,36,3298041,20210113,,OTHER
4274,4274,2020,WISCONSIN,WI,55,35,25,US PRESIDENT,"BODDIE, R. PRESIDENT",INDEPENDENT,True,5,3298041,20210113,,OTHER
4275,4275,2020,WISCONSIN,WI,55,35,25,US PRESIDENT,"HAWKINS, HOWIE",GREEN,True,1089,3298041,20210113,,OTHER
4276,4276,2020,WISCONSIN,WI,55,35,25,US PRESIDENT,"LA RIVA, GLORIA ESTELLA",PARTY FOR SOCIALISM AND LIBERATION,True,110,3298041,20210113,,OTHER
4277,4277,2020,WISCONSIN,WI,55,35,25,US PRESIDENT,"WEST, KANYE",THE BIRTHDAY PARTY,True,411,3298041,20210113,,OTHER
4278,4278,2020,WISCONSIN,WI,55,35,25,US PRESIDENT,"CHARLES, MARK",INDEPENDENT,True,52,3298041,20210113,,OTHER
4279,4279,2020,WISCONSIN,WI,55,35,25,US PRESIDENT,,,True,6367,3298041,20210113,,OTHER
4280,4280,2020,WYOMING,WY,56,83,68,US PRESIDENT,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,73491,278503,20210113,,DEMOCRAT
4281,4281,2020,WYOMING,WY,56,83,68,US PRESIDENT,"TRUMP, DONALD J.",REPUBLICAN,False,193559,278503,20210113,,REPUBLICAN
4282,4282,2020,WYOMING,WY,56,83,68,US PRESIDENT,"JORGENSEN, JO",LIBERTARIAN,False,5768,278503,20210113,,LIBERTARIAN
4283,4283,2020,WYOMING,WY,56,83,68,US PRESIDENT,"PIERCE, BROCK",INDEPENDENT,False,2208,278503,20210113,,OTHER
4284,4284,2020,WYOMING,WY,56,83,68,US PRESIDENT,,,True,1739,278503,20210113,,OTHER
4285,4285,2020,WYOMING,WY,56,83,68,US PRESIDENT,OVERVOTES,,False,279,278503,20210113,,OTHER
4286,4286,2020,WYOMING,WY,56,83,68,US PRESIDENT,UNDERVOTES,,False,1459,278503,20210113,,OTHER
